ZipCode,Latitude,Longitude,State,StateFullName,City,CityAliasName,CountyMixedCase
20526,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20527,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20528,38.896802,-77.026961,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20529,38.897648,-77.00985,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20530,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20531,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20533,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20534,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20535,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20536,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20537,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20538,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20539,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20540,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20541,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20542,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20543,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20544,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20546,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20547,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20548,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20549,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20551,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20552,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20553,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20554,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20555,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20557,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20559,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20560,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20565,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20566,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20570,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20571,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20572,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20573,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20575,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20576,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20577,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20578,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20579,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20580,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20581,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20585,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20586,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20588,0,0,MD,Maryland,DHS,DHS,Howard
20590,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20591,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20593,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20594,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20597,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20598,38.877442,-77.2338,VA,Virginia,DHS,DHS,Loudoun
20599,38.8951,-77.0369,DC,District of Columbia,WASHINGTON,WASHINGTON,District Of Columbia
20601,38.613661,-76.87053,MD,Maryland,WALDORF,WALDORF,Charles
20602,38.58647,-76.898935,MD,Maryland,WALDORF,WALDORF,Charles
20603,38.625891,-76.97828,MD,Maryland,WALDORF,WALDORF,Charles
20604,38.6247,-76.9395,MD,Maryland,WALDORF,WALDORF,Charles
20606,38.25069,-76.748608,MD,Maryland,ABELL,ABELL,Saint Marys
20607,38.660282,-77.001033,MD,Maryland,ACCOKEEK,ACCOKEEK,Prince Georges
20608,38.581877,-76.711782,MD,Maryland,AQUASCO,AQUASCO,Prince Georges
20609,38.26928,-76.749718,MD,Maryland,AVENUE,AVENUE,Saint Marys
20610,38.5243,-76.6167,MD,Maryland,BARSTOW,BARSTOW,Calvert
20611,38.466791,-76.974545,MD,Maryland,BEL ALTON,BEL ALTON,Charles
20612,38.515728,-76.677396,MD,Maryland,BENEDICT,BENEDICT,Charles
20613,38.65055,-76.814481,MD,Maryland,BRANDYWINE,BRANDYWINE,Prince Georges
20615,38.415124,-76.547254,MD,Maryland,BROOMES ISLAND,BROOMES ISLAND,Calvert
20616,38.653845,-77.092066,MD,Maryland,BRYANS ROAD,BRYANS ROAD,Charles
20617,38.542098,-76.860264,MD,Maryland,BRYANTOWN,BRYANTOWN,Charles
20618,38.291946,-76.79556,MD,Maryland,BUSHWOOD,BUSHWOOD,Saint Marys
20619,38.289449,-76.530767,MD,Maryland,CALIFORNIA,CALIFORNIA,Saint Marys
20620,38.231368,-76.522868,MD,Maryland,CALLAWAY,CALLAWAY,Saint Marys
20621,38.330698,-76.796596,MD,Maryland,CHAPTICO,CHAPTICO,Saint Marys
20622,38.447645,-76.823442,MD,Maryland,CHARLOTTE HALL,CHARLOTTE HALL,Charles
20623,38.743566,-76.839013,MD,Maryland,CHELTENHAM,CHELTENHAM,Prince Georges
20624,38.332632,-76.735127,MD,Maryland,CLEMENTS,CLEMENTS,Saint Marys
20625,38.262471,-76.850906,MD,Maryland,COBB ISLAND,COBB ISLAND,Charles
20626,38.216684,-76.798473,MD,Maryland,COLTONS POINT,COLTONS POINT,Saint Marys
20627,38.2733,-76.6944,MD,Maryland,COMPTON,COMPTON,Saint Marys
20628,38.14899,-76.349196,MD,Maryland,DAMERON,DAMERON,Saint Marys
20629,38.337106,-76.453699,MD,Maryland,DOWELL,DOWELL,Calvert
20630,38.163559,-76.475667,MD,Maryland,DRAYDEN,DRAYDEN,Saint Marys
20632,38.433172,-76.96448,MD,Maryland,FAULKNER,FAULKNER,Charles
20634,38.243081,-76.494239,MD,Maryland,GREAT MILLS,GREAT MILLS,Saint Marys
20635,38.3989,-76.7199,MD,Maryland,HELEN,HELEN,Saint Marys
20636,38.349968,-76.573892,MD,Maryland,HOLLYWOOD,HOLLYWOOD,Saint Marys
20637,38.523552,-76.786325,MD,Maryland,HUGHESVILLE,HUGHESVILLE,Charles
20639,38.610104,-76.598868,MD,Maryland,HUNTINGTOWN,HUNTINGTOWN,Calvert
20640,38.561143,-77.169683,MD,Maryland,INDIAN HEAD,INDIAN HEAD,Charles
20643,38.4918,-77.16,MD,Maryland,IRONSIDES,IRONSIDES,Charles
20645,38.282172,-76.955282,MD,Maryland,ISSUE,ISSUE,Charles
20646,38.511838,-77.00676,MD,Maryland,LA PLATA,LA PLATA,Charles
20650,38.263075,-76.632899,MD,Maryland,LEONARDTOWN,LEONARDTOWN,Saint Marys
20653,38.241457,-76.430525,MD,Maryland,LEXINGTON PARK,LEXINGTON PARK,Saint Marys
20656,38.355292,-76.674462,MD,Maryland,LOVEVILLE,LOVEVILLE,Saint Marys
20657,38.377857,-76.44326,MD,Maryland,LUSBY,LUSBY,Calvert
20658,38.570878,-77.157956,MD,Maryland,MARBURY,MARBURY,Charles
20659,38.423241,-76.6985,MD,Maryland,MECHANICSVILLE,MECHANICSVILLE,Saint Marys
20660,38.3756,-76.6958,MD,Maryland,MORGANZA,MORGANZA,Saint Marys
20661,38.3533,-76.8961,MD,Maryland,MOUNT VICTORIA,MOUNT VICTORIA,Charles
20662,38.433402,-77.21936,MD,Maryland,NANJEMOY,NANJEMOY,Charles
20664,38.317638,-76.931282,MD,Maryland,NEWBURG,NEWBURG,Charles
20667,38.216554,-76.441954,MD,Maryland,PARK HALL,PARK HALL,Saint Marys
20670,38.28594,-76.418628,MD,Maryland,PATUXENT RIVER,PATUXENT RIVER,Saint Marys
20674,38.088514,-76.534582,MD,Maryland,PINEY POINT,PINEY POINT,Saint Marys
20675,38.58189,-77.011733,MD,Maryland,POMFRET,POMFRET,Charles
20676,38.495072,-76.544649,MD,Maryland,PORT REPUBLIC,PORT REPUBLIC,Calvert
20677,38.496492,-77.043544,MD,Maryland,PORT TOBACCO,PORT TOBACCO,Charles
20678,38.508754,-76.595554,MD,Maryland,PRINCE FREDERICK,PRINCE FREDERICK,Calvert
20680,38.122797,-76.36903,MD,Maryland,RIDGE,RIDGE,Saint Marys
20682,38.2726,-76.8386,MD,Maryland,ROCK POINT,ROCK POINT,Charles
20684,38.140264,-76.408228,MD,Maryland,SAINT INIGOES,SAINT INIGOES,Saint Marys
20685,38.433231,-76.532714,MD,Maryland,SAINT LEONARD,SAINT LEONARD,Calvert
20686,38.1867,-76.4348,MD,Maryland,SAINT MARYS CITY,SAINT MARYS CITY,Saint Marys
20687,38.077065,-76.347084,MD,Maryland,SCOTLAND,SCOTLAND,Saint Marys
20688,38.329554,-76.467884,MD,Maryland,SOLOMONS,SOLOMONS,Calvert
20689,38.663191,-76.586079,MD,Maryland,SUNDERLAND,SUNDERLAND,Calvert
20690,38.157656,-76.527974,MD,Maryland,TALL TIMBERS,TALL TIMBERS,Saint Marys
20692,38.186038,-76.506641,MD,Maryland,VALLEY LEE,VALLEY LEE,Saint Marys
20693,38.439897,-77.08977,MD,Maryland,WELCOME,WELCOME,Charles
20695,38.584282,-76.976714,MD,Maryland,WHITE PLAINS,WHITE PLAINS,Charles
20697,39.0314,-76.9083,MD,Maryland,SOUTHERN MD FACILITY,SOUTHERN MD FACILITY,Prince Georges
20701,39.129228,-76.789212,MD,Maryland,ANNAPOLIS JUNCTION,ANNAPOLIS JUNCTION,Howard
20703,38.9666,-76.8622,MD,Maryland,LANHAM,LANHAM,Prince Georges
20704,39.0347,-76.9076,MD,Maryland,BELTSVILLE,BELTSVILLE,Prince Georges
20705,39.043221,-76.886123,MD,Maryland,BELTSVILLE,BELTSVILLE,Prince Georges
20706,38.960659,-76.854733,MD,Maryland,LANHAM,LANHAM,Prince Georges
20707,39.096924,-76.882979,MD,Maryland,LAUREL,LAUREL,Prince Georges
20708,39.051006,-76.83148,MD,Maryland,LAUREL,LAUREL,Prince Georges
20709,39.0995,-76.8486,MD,Maryland,LAUREL,LAUREL,Prince Georges
20710,38.943391,-76.92546,MD,Maryland,BLADENSBURG,BLADENSBURG,Prince Georges
20711,38.800944,-76.64473,MD,Maryland,LOTHIAN,LOTHIAN,Anne Arundel
20712,38.942781,-76.966558,MD,Maryland,MOUNT RAINIER,MOUNT RAINIER,Prince Georges
20714,38.716766,-76.535969,MD,Maryland,NORTH BEACH,NORTH BEACH,Calvert
20715,38.992636,-76.73894,MD,Maryland,BOWIE,BOWIE,Prince Georges
20716,38.926683,-76.711804,MD,Maryland,BOWIE,BOWIE,Prince Georges
20717,39.0064,-76.7795,MD,Maryland,BOWIE,BOWIE,Prince Georges
20718,39.0064,-76.7795,MD,Maryland,BOWIE,BOWIE,Prince Georges
20719,39.0064,-76.7795,MD,Maryland,BOWIE,BOWIE,Prince Georges
20720,38.995005,-76.790013,MD,Maryland,BOWIE,BOWIE,Prince Georges
20721,38.91853,-76.786125,MD,Maryland,BOWIE,BOWIE,Prince Georges
20722,38.934734,-76.950398,MD,Maryland,BRENTWOOD,BRENTWOOD,Prince Georges
20723,39.140286,-76.867378,MD,Maryland,LAUREL,LAUREL,Howard
20724,39.095536,-76.8021,MD,Maryland,LAUREL,LAUREL,Anne Arundel
20725,39.0995,-76.8486,MD,Maryland,LAUREL,LAUREL,Prince Georges
20726,39.0995,-76.8486,MD,Maryland,LAUREL,LAUREL,Prince Georges
20731,38.9876,-76.8808,MD,Maryland,CAPITOL HEIGHTS,CAPITOL HEIGHTS,Prince Georges
20732,38.659894,-76.539202,MD,Maryland,CHESAPEAKE BEACH,CHESAPEAKE BEACH,Calvert
20733,38.807312,-76.52796,MD,Maryland,CHURCHTON,CHURCHTON,Anne Arundel
20735,38.739406,-76.911837,MD,Maryland,CLINTON,CLINTON,Prince Georges
20736,38.689487,-76.615297,MD,Maryland,OWINGS,OWINGS,Calvert
20737,38.962414,-76.915311,MD,Maryland,RIVERDALE,RIVERDALE,Prince Georges
20738,38.9633,-76.9316,MD,Maryland,RIVERDALE,RIVERDALE,Prince Georges
20740,39.001255,-76.925719,MD,Maryland,COLLEGE PARK,COLLEGE PARK,Prince Georges
20741,38.9808,-76.9373,MD,Maryland,COLLEGE PARK,COLLEGE PARK,Prince Georges
20742,38.989984,-76.9421,MD,Maryland,COLLEGE PARK,COLLEGE PARK,Prince Georges
20743,38.887153,-76.892477,MD,Maryland,CAPITOL HEIGHTS,CAPITOL HEIGHTS,Prince Georges
20744,38.754528,-77.004762,MD,Maryland,FORT WASHINGTON,FORT WASHINGTON,Prince Georges
20745,38.805865,-76.999525,MD,Maryland,OXON HILL,OXON HILL,Prince Georges
20746,38.835446,-76.9122,MD,Maryland,SUITLAND,SUITLAND,Prince Georges
20747,38.85156,-76.887297,MD,Maryland,DISTRICT HEIGHTS,DISTRICT HEIGHTS,Prince Georges
20748,38.817733,-76.939861,MD,Maryland,TEMPLE HILLS,TEMPLE HILLS,Prince Georges
20749,38.7914,-76.9528,MD,Maryland,FORT WASHINGTON,FORT WASHINGTON,Prince Georges
20750,38.8033,-76.9901,MD,Maryland,OXON HILL,OXON HILL,Prince Georges
20751,38.794002,-76.557262,MD,Maryland,DEALE,DEALE,Anne Arundel
20752,38.8501,-76.9271,MD,Maryland,SUITLAND,SUITLAND,Prince Georges
20753,38.8577,-76.8899,MD,Maryland,DISTRICT HEIGHTS,DISTRICT HEIGHTS,Prince Georges
20754,38.734872,-76.647772,MD,Maryland,DUNKIRK,DUNKIRK,Calvert
20755,39.082606,-76.770192,MD,Maryland,FORT GEORGE G MEADE,FORT GEORGE G MEADE,Anne Arundel
20757,38.8096,-76.9272,MD,Maryland,TEMPLE HILLS,TEMPLE HILLS,Prince Georges
20758,38.736564,-76.581548,MD,Maryland,FRIENDSHIP,FRIENDSHIP,Anne Arundel
20759,39.162302,-76.927766,MD,Maryland,FULTON,FULTON,Howard
20762,38.806108,-76.877177,MD,Maryland,ANDREWS AIR FORCE BASE,ANDREWS AIR FORCE BASE,Prince Georges
20763,39.13476,-76.816239,MD,Maryland,SAVAGE,SAVAGE,Howard
20764,38.832512,-76.511562,MD,Maryland,SHADY SIDE,SHADY SIDE,Anne Arundel
20765,38.843514,-76.547581,MD,Maryland,GALESVILLE,GALESVILLE,Anne Arundel
20768,39.0047,-76.8758,MD,Maryland,GREENBELT,GREENBELT,Prince Georges
20769,38.986542,-76.818322,MD,Maryland,GLENN DALE,GLENN DALE,Prince Georges
20770,39.001552,-76.88766,MD,Maryland,GREENBELT,GREENBELT,Prince Georges
20771,38.99743,-76.853014,MD,Maryland,GREENBELT,GREENBELT,Prince Georges
20772,38.781028,-76.778818,MD,Maryland,UPPER MARLBORO,UPPER MARLBORO,Prince Georges
20773,38.8159,-76.7498,MD,Maryland,UPPER MARLBORO,UPPER MARLBORO,Prince Georges
20774,38.892222,-76.768044,MD,Maryland,UPPER MARLBORO,UPPER MARLBORO,Prince Georges
20775,38.8147,-76.7519,MD,Maryland,UPPER MARLBORO,UPPER MARLBORO,Prince Georges
20776,38.869506,-76.608351,MD,Maryland,HARWOOD,HARWOOD,Anne Arundel
20777,39.176254,-76.97301,MD,Maryland,HIGHLAND,HIGHLAND,Howard
20778,38.840993,-76.571354,MD,Maryland,WEST RIVER,WEST RIVER,Anne Arundel
20779,38.76112,-76.576613,MD,Maryland,TRACYS LANDING,TRACYS LANDING,Anne Arundel
20781,38.941163,-76.935371,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20782,38.965947,-76.967548,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20783,39.00357,-76.97103,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20784,38.953486,-76.895625,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20785,38.92274,-76.887691,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20787,39.0031,-76.9724,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20788,38.9558,-76.9456,MD,Maryland,HYATTSVILLE,HYATTSVILLE,Prince Georges
20790,38.9876,-76.8806,MD,Maryland,CAPITOL HEIGHTS,CAPITOL HEIGHTS,Prince Georges
20791,38.9876,-76.8806,MD,Maryland,CAPITOL HEIGHTS,CAPITOL HEIGHTS,Prince Georges
20792,38.8159,-76.7498,MD,Maryland,UPPER MARLBORO,UPPER MARLBORO,Prince Georges
20794,39.143627,-76.789329,MD,Maryland,JESSUP,JESSUP,Howard
20797,39.0914,-76.8427,MD,Maryland,SOUTHERN MD FACILITY,SOUTHERN MD FACILITY,Prince Georges
20799,38.8807,-76.8536,MD,Maryland,CAPITOL HEIGHTS,CAPITOL HEIGHTS,Prince Georges
20810,38.9806,-77.1008,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20811,38.9806,-77.1008,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20812,38.968422,-77.14235,MD,Maryland,GLEN ECHO,GLEN ECHO,Montgomery
20813,38.9806,-77.1008,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20814,39.004804,-77.102477,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20815,38.984212,-77.079106,MD,Maryland,CHEVY CHASE,CHEVY CHASE,Montgomery
20816,38.95397,-77.135482,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20817,39.003314,-77.159528,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20818,38.977042,-77.162837,MD,Maryland,CABIN JOHN,CABIN JOHN,Montgomery
20824,38.9806,-77.1008,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20825,38.9806,-77.1008,MD,Maryland,CHEVY CHASE,CHEVY CHASE,Montgomery
20827,38.9806,-77.1008,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20830,39.1533,-77.0674,MD,Maryland,OLNEY,OLNEY,Montgomery
20832,39.151068,-77.071944,MD,Maryland,OLNEY,OLNEY,Montgomery
20833,39.22093,-77.056079,MD,Maryland,BROOKEVILLE,BROOKEVILLE,Montgomery
20837,39.116546,-77.414994,MD,Maryland,POOLESVILLE,POOLESVILLE,Montgomery
20838,39.233514,-77.350981,MD,Maryland,BARNESVILLE,BARNESVILLE,Montgomery
20839,39.182332,-77.42029,MD,Maryland,BEALLSVILLE,BEALLSVILLE,Montgomery
20841,39.18744,-77.315062,MD,Maryland,BOYDS,BOYDS,Montgomery
20842,39.199872,-77.42055,MD,Maryland,DICKERSON,DICKERSON,Montgomery
20847,39.0839,-77.1534,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20848,39.0839,-77.1534,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20849,39.0839,-77.1534,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20850,39.08916,-77.190884,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20851,39.078248,-77.123786,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20852,39.052614,-77.123153,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20853,39.10724,-77.098906,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20854,39.024784,-77.246553,MD,Maryland,POTOMAC,POTOMAC,Montgomery
20855,39.14107,-77.138008,MD,Maryland,DERWOOD,DERWOOD,Montgomery
20857,39.0839,-77.1534,MD,Maryland,ROCKVILLE,ROCKVILLE,Montgomery
20859,39.0183,-77.2089,MD,Maryland,POTOMAC,POTOMAC,Montgomery
20860,39.149912,-77.029668,MD,Maryland,SANDY SPRING,SANDY SPRING,Montgomery
20861,39.149122,-76.99134,MD,Maryland,ASHTON,ASHTON,Montgomery
20862,39.180483,-77.014389,MD,Maryland,BRINKLOW,BRINKLOW,Montgomery
20866,39.106428,-76.92518,MD,Maryland,BURTONSVILLE,BURTONSVILLE,Montgomery
20868,39.122434,-76.969072,MD,Maryland,SPENCERVILLE,SPENCERVILLE,Montgomery
20871,39.265621,-77.286327,MD,Maryland,CLARKSBURG,CLARKSBURG,Montgomery
20872,39.292426,-77.222289,MD,Maryland,DAMASCUS,DAMASCUS,Montgomery
20874,39.139475,-77.288029,MD,Maryland,GERMANTOWN,GERMANTOWN,Montgomery
20875,39.1733,-77.2716,MD,Maryland,GERMANTOWN,GERMANTOWN,Montgomery
20876,39.209011,-77.237202,MD,Maryland,GERMANTOWN,GERMANTOWN,Montgomery
20877,39.139295,-77.180452,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20878,39.111862,-77.245232,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20879,39.176351,-77.183173,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20880,39.13924,-77.174253,MD,Maryland,WASHINGTON GROVE,WASHINGTON GROVE,Montgomery
20882,39.229095,-77.142379,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20883,39.1743,-77.1915,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20884,39.1434,-77.2018,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20885,39.1434,-77.2018,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
20886,39.175138,-77.186775,MD,Maryland,MONTGOMERY VILLAGE,MONTGOMERY VILLAGE,Montgomery
20889,38.9808,-77.1006,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20891,39.0257,-77.0768,MD,Maryland,KENSINGTON,KENSINGTON,Montgomery
20892,39.0003,-77.1056,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20894,38.9808,-77.1006,MD,Maryland,BETHESDA,BETHESDA,Montgomery
20895,39.02667,-77.081017,MD,Maryland,KENSINGTON,KENSINGTON,Montgomery
20896,39.034809,-77.09255,MD,Maryland,GARRETT PARK,GARRETT PARK,Montgomery
20897,39.0876,-77.0578,MD,Maryland,SUBURB MARYLAND FAC,SUBURB MARYLAND FAC,Montgomery
20898,39.1434,-77.2018,MD,Maryland,GAITHERSBURG,GAITHERSBURG,Montgomery
